date,close,date,high,low,open,quoteVolume,volume,weightedAverage
2016-07-19 04:00:00,0.005699,1468900800,0.007,0.0012,0.00553283,100864.65285658,556.27703665,0.00551508
2016-07-19 08:00:00,0.005545,1468915200,0.0061,0.00491329,0.00560503,77890.14066755,434.55531041,0.00557907
2016-07-19 12:00:00,0.005988,1468929600,0.0064999,0.00531619,0.005545,97735.42872889,586.2666413,0.0059985
2016-07-19 16:00:00,0.00668312,1468944000,0.0071707,0.00590001,0.00592969,115165.22682991,749.9572454,0.00651201
2016-07-19 20:00:00,0.00646424,1468958400,0.00683199,0.0059,0.00662867,58577.88702703,374.93240785,0.00640057
2016-07-20 00:00:00,0.00682363,1468972800,0.00688888,0.00625643,0.00646424,34752.64355999,229.2224875,0.00659582
2016-07-20 04:00:00,0.00641976,1468987200,0.00698765,0.00634,0.00682366,37953.66056251,250.35985526,0.00659646
2016-07-20 08:00:00,0.0065,1469001600,0.00663989,0.00635558,0.00640036,36066.52101413,233.64428129,0.00647814
2016-07-20 12:00:00,0.00635999,1469016000,0.00655458,0.00603706,0.00650232,41674.20731859,261.45833117,0.00627386
2016-07-20 16:00:00,0.00574,1469030400,0.00640397,0.00572001,0.00635931,31273.2021955,187.30828303,0.00598941
2016-07-20 20:00:00,0.00589349,1469044800,0.00614158,0.00558424,0.00574,36805.86451053,214.5190646,0.00582839
2016-07-21 00:00:00,0.00580007,1469059200,0.00589479,0.00560451,0.00589478,14411.48052401,82.63633454,0.00573406
2016-07-21 04:00:00,0.00579,1469073600,0.006,0.0056728,0.00580009,14253.02491149,83.05067187,0.00582688
2016-07-21 08:00:00,0.00558123,1469088000,0.005875,0.00548962,0.00583386,27295.12379346,152.67986728,0.00559366
2016-07-21 12:00:00,0.00565,1469102400,0.00565999,0.00541011,0.00557,18591.34546949,103.14509949,0.00554801
2016-07-21 16:00:00,0.005582,1469116800,0.00569908,0.00554522,0.00565,6807.78007094,38.17930343,0.00560818
2016-07-21 20:00:00,0.00514049,1469131200,0.005581,0.005,0.005581,50091.00102163,260.34755961,0.00519749
2016-07-22 00:00:00,0.00498599,1469145600,0.00523426,0.00494411,0.0051743,31879.18366438,161.69140846,0.005072
2016-07-22 04:00:00,0.00512177,1469160000,0.005245,0.00495,0.00496,15978.26443773,81.98625968,0.00513111
2016-07-22 08:00:00,0.00511795,1469174400,0.00517064,0.00473956,0.00512177,55335.75352547,272.25437414,0.00492004
2016-07-22 12:00:00,0.00511763,1469188800,0.005399,0.00503496,0.00515386,29356.46733647,154.1619444,0.00525137
2016-07-22 16:00:00,0.0051435,1469203200,0.00518918,0.00499606,0.00511763,14908.34584887,75.84687294,0.00508754
2016-07-22 20:00:00,0.00516998,1469217600,0.00540016,0.005091,0.00513101,34944.04390464,183.01525197,0.00523738
2016-07-23 00:00:00,0.00571235,1469232000,0.00571644,0.00513,0.00516998,26756.88737378,145.36602528,0.00543284
2016-07-23 04:00:00,0.00558001,1469246400,0.00577999,0.00531171,0.00571235,30114.68556522,169.61445717,0.00563228
2016-07-23 08:00:00,0.00584713,1469260800,0.00584713,0.00554073,0.00559674,25168.71164939,143.82141866,0.00571429
2016-07-23 12:00:00,0.00584393,1469275200,0.00599154,0.00569882,0.0058398,23987.77670114,140.64673269,0.00586326
2016-07-23 16:00:00,0.00530957,1469289600,0.00587314,0.00530957,0.00584393,24368.74965092,136.27491679,0.00559219
2016-07-23 20:00:00,0.00568154,1469304000,0.0057997,0.00530947,0.00541334,13152.50668419,73.614929,0.00559702
2016-07-24 00:00:00,0.00566929,1469318400,0.00580337,0.0056216,0.00574984,7684.18985123,44.22021719,0.0057547
2016-07-24 04:00:00,0.005471,1469332800,0.0056697,0.0053821,0.00563059,14927.5349946,81.96741433,0.00549102
2016-07-24 08:00:00,0.0052801,1469347200,0.00547101,0.0052648,0.005471,13920.19861681,73.86730655,0.00530648
2016-07-24 12:00:00,0.0053581,1469361600,0.00577307,0.00526738,0.00528007,21386.44908825,117.08866376,0.00547489
2016-07-24 16:00:00,0.00531013,1469376000,0.00545567,0.00528002,0.0054,11414.21140723,60.8437792,0.00533052
2016-07-24 20:00:00,0.00528288,1469390400,0.00536998,0.00526001,0.0053371,8310.70733984,44.14854469,0.00531224
