date,close,date,high,low,open,quoteVolume,volume,weightedAverage
2016-12-19 04:00:00,0.0001055,1482120000,0.012001,9.95e-05,0.012001,907529.87391237,101.35741499,0.00011168
2016-12-19 08:00:00,9.595e-05,1482134400,0.00011,9.002e-05,0.0001055,479939.98875089,47.95263247,9.991e-05
2016-12-19 12:00:00,9.549e-05,1482148800,0.0001,8.506e-05,9.568e-05,585604.0333743,54.06988071,9.233e-05
2016-12-19 16:00:00,9.207e-05,1482163200,9.88e-05,9.155e-05,9.503e-05,199087.75103645,18.88003558,9.483e-05
2016-12-19 20:00:00,9.217e-05,1482177600,9.642e-05,9.112e-05,9.386e-05,142226.16518109,13.47301034,9.472e-05
2016-12-20 00:00:00,8.688e-05,1482192000,9.25e-05,8.687e-05,9.25e-05,146030.66506275,13.15306475,9.007e-05
2016-12-20 04:00:00,8.236e-05,1482206400,8.952e-05,8.236e-05,8.895e-05,97834.54333617,8.33717084,8.521e-05
2016-12-20 08:00:00,9.032e-05,1482220800,9.375e-05,8.235e-05,8.274e-05,160996.60737035,14.29010064,8.876e-05
2016-12-20 12:00:00,8.835e-05,1482235200,9.39e-05,8.8e-05,8.956e-05,30160.56528654,2.7210574,9.021e-05
2016-12-20 16:00:00,8.408e-05,1482249600,8.999e-05,8.408e-05,8.81e-05,79293.47998701,6.80171421,8.577e-05
2016-12-20 20:00:00,8.262e-05,1482264000,8.585e-05,8.231e-05,8.484e-05,56947.85971006,4.75523074,8.35e-05
2016-12-21 00:00:00,8.136e-05,1482278400,8.601e-05,8.136e-05,8.427e-05,28610.45724235,2.3727824,8.293e-05
2016-12-21 04:00:00,7.89e-05,1482292800,8.3e-05,7.616e-05,8.166e-05,357299.89049927,28.73753019,8.042e-05
2016-12-21 08:00:00,7.087e-05,1482307200,7.89e-05,7.08e-05,7.89e-05,213745.94577499,15.83726056,7.409e-05
2016-12-21 12:00:00,8e-05,1482321600,8.85e-05,7.145e-05,7.145e-05,410732.04862241,32.68929143,7.958e-05
2016-12-21 16:00:00,7.5e-05,1482336000,7.819e-05,7.302e-05,7.819e-05,104183.58410998,7.77797975,7.465e-05
2016-12-21 20:00:00,7.353e-05,1482350400,7.606e-05,7.101e-05,7.514e-05,134693.8293773,9.7991455,7.275e-05
2016-12-22 00:00:00,7.38e-05,1482364800,7.55e-05,7.3e-05,7.359e-05,16834.30262327,1.24325506,7.385e-05
2016-12-22 04:00:00,6.75e-05,1482379200,7.699e-05,6.75e-05,7.38e-05,428263.17400694,30.08024466,7.023e-05
2016-12-22 08:00:00,7.002e-05,1482393600,7.5e-05,6.75e-05,6.782e-05,53628.02847944,3.7581456,7.007e-05
2016-12-22 12:00:00,6.831e-05,1482408000,7.224e-05,6.8e-05,7.007e-05,26762.3137383,1.8440498,6.89e-05
2016-12-22 16:00:00,6.962e-05,1482422400,7.041e-05,6.8e-05,6.978e-05,66010.72146928,4.49445771,6.808e-05
2016-12-22 20:00:00,6.836e-05,1482436800,6.999e-05,6.7e-05,6.961e-05,67022.00822123,4.54814444,6.786e-05
2016-12-23 00:00:00,6.7e-05,1482451200,6.904e-05,6.6e-05,6.791e-05,36096.34657359,2.41160936,6.681e-05
2016-12-23 04:00:00,6.809e-05,1482465600,6.95e-05,6.702e-05,6.72e-05,8928.59304748,0.60711884,6.799e-05
2016-12-23 08:00:00,6.407e-05,1482480000,6.97e-05,6.403e-05,6.809e-05,158612.07265964,10.47517936,6.604e-05
2016-12-23 12:00:00,6.62e-05,1482494400,6.825e-05,6.2e-05,6.501e-05,229307.91905966,14.6684502,6.396e-05
2016-12-23 16:00:00,6.832e-05,1482508800,7.2e-05,6.61e-05,6.61e-05,44545.08675093,3.07815262,6.91e-05
2016-12-23 20:00:00,7.108e-05,1482523200,7.725e-05,6.828e-05,6.832e-05,88597.52646275,6.51568347,7.354e-05
2016-12-24 00:00:00,7e-05,1482537600,7.2e-05,7e-05,7.102e-05,22391.20371176,1.58633408,7.084e-05
2016-12-24 04:00:00,6.915e-05,1482552000,7.185e-05,6.9e-05,7.002e-05,24874.62169678,1.72781214,6.946e-05
2016-12-24 08:00:00,7.299e-05,1482566400,7.443e-05,6.91e-05,6.913e-05,8385.18670434,0.60961928,7.27e-05
2016-12-24 12:00:00,7.126e-05,1482580800,7.299e-05,6.918e-05,7.299e-05,20070.57257105,1.40256298,6.988e-05
2016-12-24 16:00:00,7.125e-05,1482595200,7.7e-05,7.125e-05,7.125e-05,52061.20815486,3.8571967,7.408e-05
2016-12-24 20:00:00,7.02e-05,1482609600,7.225e-05,6.9e-05,7.125e-05,37638.43131181,2.6346142,6.999e-05
2016-12-25 00:00:00,7.082e-05,1482624000,7.309e-05,7.02e-05,7.02e-05,8673.556173,0.616485,7.107e-05
2016-12-25 04:00:00,7.155e-05,1482638400,7.34e-05,7.02e-05,7.168e-05,4378.12177826,0.31106316,7.104e-05
2016-12-25 08:00:00,7e-05,1482652800,7.177e-05,6.914e-05,7.177e-05,9450.27581426,0.66096259,6.994e-05
2016-12-25 12:00:00,7.196e-05,1482667200,7.337e-05,7.094e-05,7.094e-05,3563.17051014,0.25661305,7.201e-05
2016-12-25 16:00:00,7.2e-05,1482681600,7.335e-05,7.1e-05,7.117e-05,9629.67506261,0.68858186,7.15e-05
2016-12-25 20:00:00,7.333e-05,1482696000,7.333e-05,7.18e-05,7.2e-05,3257.75656209,0.23542302,7.226e-05
2016-12-26 00:00:00,7.105e-05,1482710400,7.328e-05,7.105e-05,7.319e-05,11390.36516734,0.81534849,7.158e-05
2016-12-26 04:00:00,7.111e-05,1482724800,7.232e-05,7.111e-05,7.232e-05,2286.22250913,0.16290813,7.125e-05
2016-12-26 08:00:00,7.387e-05,1482739200,7.5e-05,7.129e-05,7.129e-05,79439.19403311,5.8918533,7.416e-05
2016-12-26 12:00:00,7.562e-05,1482753600,7.747e-05,7.114e-05,7.416e-05,205843.28887548,15.35198559,7.458e-05
2016-12-26 16:00:00,7.465e-05,1482768000,7.562e-05,7.302e-05,7.562e-05,19089.70947015,1.41323072,7.403e-05
2016-12-26 20:00:00,7.49e-05,1482782400,7.72e-05,7.451e-05,7.52e-05,2889.04236686,0.21881448,7.573e-05
2016-12-27 00:00:00,7.654e-05,1482796800,7.654e-05,7.131e-05,7.454e-05,133504.05869948,9.6569728,7.233e-05
2016-12-27 04:00:00,7.53e-05,1482811200,7.73e-05,7.32e-05,7.332e-05,177220.55269411,13.56501124,7.654e-05
2016-12-27 08:00:00,7.672e-05,1482825600,7.9e-05,7.465e-05,7.53e-05,118157.10385819,9.17868627,7.768e-05
2016-12-27 12:00:00,7.3e-05,1482840000,7.673e-05,7.175e-05,7.672e-05,242456.76212446,17.63898095,7.275e-05
2016-12-27 16:00:00,7.144e-05,1482854400,7.366e-05,7.144e-05,7.3e-05,36258.85066626,2.60712972,7.19e-05
2016-12-27 20:00:00,7.218e-05,1482868800,7.218e-05,7.13e-05,7.147e-05,30125.1162386,2.15726222,7.161e-05
2016-12-28 00:00:00,7.12e-05,1482883200,7.5e-05,7.12e-05,7.218e-05,73233.05829707,5.30282235,7.241e-05
2016-12-28 04:00:00,7.2e-05,1482897600,7.446e-05,7.11e-05,7.136e-05,28677.37536982,2.0678161,7.21e-05
2016-12-28 08:00:00,7.3e-05,1482912000,7.4e-05,7.105e-05,7.179e-05,44429.0504062,3.17349936,7.142e-05
2016-12-28 12:00:00,7.124e-05,1482926400,7.44e-05,7.105e-05,7.33e-05,31444.67773561,2.25076109,7.157e-05
2016-12-28 16:00:00,7.225e-05,1482940800,7.225e-05,7.085e-05,7.154e-05,43953.91914573,3.12628268,7.112e-05
2016-12-28 20:00:00,6.773e-05,1482955200,7.275e-05,6.651e-05,7.224e-05,295868.57726649,20.4890254,6.925e-05
2016-12-29 00:00:00,6.661e-05,1482969600,6.948e-05,6.601e-05,6.728e-05,71094.56602431,4.80851887,6.763e-05
2016-12-29 04:00:00,6.562e-05,1482984000,6.951e-05,6.476e-05,6.662e-05,46957.31385734,3.08393709,6.567e-05
2016-12-29 08:00:00,6.813e-05,1482998400,6.949e-05,6.562e-05,6.562e-05,16404.50246301,1.10138805,6.713e-05
2016-12-29 12:00:00,6.886e-05,1483012800,6.999e-05,6.809e-05,6.855e-05,52589.5689203,3.63858521,6.918e-05
2016-12-29 16:00:00,6.791e-05,1483027200,7e-05,6.7e-05,6.887e-05,88898.16036562,6.13669225,6.903e-05
2016-12-29 20:00:00,7.128e-05,1483041600,7.25e-05,6.792e-05,6.792e-05,30253.06634417,2.15468522,7.122e-05
2016-12-30 00:00:00,7.119e-05,1483056000,7.202e-05,6.95e-05,7.127e-05,21641.46374069,1.53157001,7.077e-05
