date,close,date,high,low,open,quoteVolume,volume,weightedAverage
2015-12-31 16:00:00,3.8e-07,1451577600,3.8e-07,3.8e-07,3.8e-07,263.18,0.0001,3.8e-07
2015-12-31 20:00:00,3.8e-07,1451592000,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-01 00:00:00,3.8e-07,1451606400,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-01 04:00:00,3.8e-07,1451620800,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-01 08:00:00,3.8e-07,1451635200,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-01 12:00:00,3.8e-07,1451649600,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-01 16:00:00,3.8e-07,1451664000,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-01 20:00:00,3.8e-07,1451678400,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-02 00:00:00,3.8e-07,1451692800,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-02 04:00:00,3.8e-07,1451707200,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-02 08:00:00,3.8e-07,1451721600,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-02 12:00:00,3.8e-07,1451736000,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-02 16:00:00,3.8e-07,1451750400,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-02 20:00:00,3.8e-07,1451764800,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-03 00:00:00,3.8e-07,1451779200,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-03 04:00:00,3.8e-07,1451793600,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-03 08:00:00,3.8e-07,1451808000,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-03 12:00:00,3.8e-07,1451822400,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-03 16:00:00,3.8e-07,1451836800,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-03 20:00:00,3.8e-07,1451851200,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-04 00:00:00,3.8e-07,1451865600,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-04 04:00:00,3.8e-07,1451880000,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-04 08:00:00,3.8e-07,1451894400,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-04 12:00:00,3.8e-07,1451908800,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-04 16:00:00,3.8e-07,1451923200,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-04 20:00:00,3.8e-07,1451937600,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-05 00:00:00,3.8e-07,1451952000,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-05 04:00:00,3.8e-07,1451966400,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-05 08:00:00,3.8e-07,1451980800,3.8e-07,3.8e-07,3.8e-07,0.0,0.0,3.8e-07
2016-01-05 12:00:00,4e-07,1451995200,4.3e-07,3.9e-07,3.9e-07,48218.27285545,0.01964129,4e-07
2016-01-05 16:00:00,4e-07,1452009600,4e-07,4e-07,4e-07,0.0,0.0,4e-07
2016-01-05 20:00:00,4e-07,1452024000,4e-07,4e-07,4e-07,0.0,0.0,4e-07
2016-01-06 00:00:00,3.2e-07,1452038400,3.6e-07,3.2e-07,3.6e-07,46714.40041233,0.01602335,3.4e-07
2016-01-06 04:00:00,3.2e-07,1452052800,3.2e-07,3.2e-07,3.2e-07,0.0,0.0,3.2e-07
2016-01-06 08:00:00,3.2e-07,1452067200,3.2e-07,3.2e-07,3.2e-07,0.0,0.0,3.2e-07
2016-01-06 12:00:00,3.2e-07,1452081600,3.2e-07,3.2e-07,3.2e-07,0.0,0.0,3.2e-07
2016-01-06 16:00:00,3.2e-07,1452096000,3.2e-07,3.2e-07,3.2e-07,0.0,0.0,3.2e-07
2016-01-06 20:00:00,3.2e-07,1452110400,3.2e-07,3.2e-07,3.2e-07,0.0,0.0,3.2e-07
2016-01-07 00:00:00,3.9e-07,1452124800,3.9e-07,3.9e-07,3.9e-07,7163.76923077,0.00279387,3.9e-07
2016-01-07 04:00:00,3.9e-07,1452139200,3.9e-07,3.9e-07,3.9e-07,0.0,0.0,3.9e-07
2016-01-07 08:00:00,3.9e-07,1452153600,3.9e-07,3.9e-07,3.9e-07,0.0,0.0,3.9e-07
