date,close,date,high,low,open,quoteVolume,volume,weightedAverage
2017-09-14 16:00:00,0.05738431,1505404800,98.78,0.04941733,0.10799084,149.82773092,13.45159973,0.08978044
2017-09-14 20:00:00,0.0497405,1505419200,0.093,0.0464806,0.05592015,1395.53446222,84.18817489,0.06032683
2017-09-15 00:00:00,0.0408224,1505433600,0.05677899,0.04000001,0.05077798,473.18802734,23.89130807,0.05049009
2017-09-15 04:00:00,0.05399989,1505448000,0.05615508,0.04113131,0.055,710.59788147,38.5521468,0.05425311
2017-09-15 08:00:00,0.04319995,1505462400,0.05399991,0.04319995,0.0539999,1075.49247099,51.15901423,0.04756798
2017-09-15 12:00:00,0.054,1505476800,0.05615499,0.04280001,0.05119999,1509.09758081,73.72722134,0.04885517
2017-09-15 16:00:00,0.045,1505491200,0.05570371,0.04280001,0.05434044,411.09329597,20.36838254,0.04954686
2017-09-15 20:00:00,0.0481048,1505505600,0.05,0.0435,0.045,149.04052196,6.86866276,0.04608587
2017-09-16 00:00:00,0.04799899,1505520000,0.04898999,0.04219995,0.04757254,264.46940714,12.26782865,0.04638656
2017-09-16 04:00:00,0.04799998,1505534400,0.04799999,0.04388695,0.04407325,209.91837865,9.9237797,0.04727446
2017-09-16 08:00:00,0.04277369,1505548800,0.0479,0.04219995,0.0479,91.29477182,4.10469841,0.04496093
2017-09-16 12:00:00,0.0429,1505563200,0.0465933,0.04275658,0.0427737,259.77734954,11.2978627,0.04349056
2017-09-16 16:00:00,0.04215067,1505577600,0.04411864,0.04075729,0.0429,225.81705284,9.53129822,0.04220805
2017-09-16 20:00:00,0.0409,1505592000,0.0421128,0.04000001,0.04173412,132.19385678,5.51341769,0.04170706
2017-09-17 00:00:00,0.04182956,1505606400,0.04182956,0.04,0.0409,402.47895455,16.64485595,0.04135584
2017-09-17 04:00:00,0.04148975,1505620800,0.04204299,0.03550001,0.04182956,267.2217945,10.93108653,0.04090641
2017-09-17 08:00:00,0.0389151,1505635200,0.04150352,0.03828711,0.04150352,232.64835567,9.49027391,0.04079235
2017-09-17 12:00:00,0.03720186,1505649600,0.04016678,0.03720186,0.03884815,42.09693486,1.65290817,0.03926433
2017-09-17 16:00:00,0.03793452,1505664000,0.0395,0.03732555,0.03942556,31.40758968,1.22360979,0.03895904
2017-09-17 20:00:00,0.03840192,1505678400,0.03852011,0.03749137,0.03852011,566.6289335,21.74103575,0.03836908
2017-09-18 00:00:00,0.03590598,1505692800,0.03999999,0.0320016,0.03840191,88.97336846,3.3270488,0.03739376
2017-09-18 04:00:00,0.03675806,1505707200,0.03860692,0.03200321,0.03614639,2.49665534,0.08531437,0.03417146
2017-09-18 08:00:00,0.03766447,1505721600,0.03860692,0.03678215,0.03678215,12.85878652,0.48198906,0.03748324
2017-09-18 12:00:00,0.03811591,1505736000,0.045,0.03569372,0.03664747,645.43371056,25.65258658,0.03974472
2017-09-18 16:00:00,0.03507442,1505750400,0.03876784,0.03359147,0.03811591,640.01382117,23.13317903,0.03614481
2017-09-18 20:00:00,0.03617332,1505764800,0.03676143,0.03200322,0.03498104,93.91101677,3.3227828,0.03538224
2017-09-19 00:00:00,0.03553995,1505779200,0.03708574,0.035,0.03680779,22.98876287,0.82603994,0.03593233
2017-09-19 04:00:00,0.03255242,1505793600,0.03649996,0.03148975,0.03649304,295.7134372,10.17471949,0.03440736
2017-09-19 08:00:00,0.03376438,1505808000,0.03549999,0.03255041,0.03255041,22.94462654,0.77675064,0.03385327
2017-09-19 12:00:00,0.03475289,1505822400,0.036921,0.03254284,0.03378932,246.88305404,8.77983187,0.03556271
2017-09-19 16:00:00,0.03100003,1505836800,0.03566667,0.03100003,0.03460262,515.8664518,16.71676594,0.03240522
2017-09-19 20:00:00,0.03258112,1505851200,0.03418,0.03100003,0.03253061,193.83382367,6.50108868,0.03353949
2017-09-20 00:00:00,0.03100003,1505865600,0.03507,0.03100003,0.03356346,349.14722738,11.46884821,0.03284817
2017-09-20 04:00:00,0.03322221,1505880000,0.03440289,0.0327796,0.0327796,32.28088005,1.10589511,0.03425851
2017-09-20 08:00:00,0.03213457,1505894400,0.0332222,0.032132,0.0332222,9.23209341,0.30195868,0.03270749
2017-09-20 12:00:00,0.03199986,1505908800,0.033294,0.0317489,0.033294,76.98648091,2.47087129,0.03209487
2017-09-20 16:00:00,0.03197237,1505923200,0.03268327,0.03113,0.03224482,49.26405465,1.57549593,0.03198063
2017-09-20 20:00:00,0.03173375,1505937600,0.03274474,0.03173375,0.03228818,255.92404956,8.13195592,0.03177487
2017-09-21 00:00:00,0.0328,1505952000,0.0328,0.0311,0.03173375,366.49076573,11.67792479,0.03186417
2017-09-21 04:00:00,0.0311,1505966400,0.033,0.0311,0.0328,432.31982435,13.53603252,0.03131022
2017-09-21 08:00:00,0.0311,1505980800,0.03166101,0.0311,0.03135833,105.55339119,3.28306246,0.03110333
2017-09-21 12:00:00,0.03083375,1505995200,0.03214564,0.03083375,0.0311,814.03265193,25.17636798,0.03092795
2017-09-21 16:00:00,0.03249999,1506009600,0.033,0.03000151,0.03083375,153.02383451,4.85473071,0.03172532
2017-09-21 20:00:00,0.0430835,1506024000,0.05075656,0.0279,0.03233749,1824.04736566,76.77948877,0.04209292
2017-09-22 00:00:00,0.04873266,1506038400,0.05239269,0.04399998,0.04399998,3019.81831156,144.86742485,0.04797223
2017-09-22 04:00:00,0.05425623,1506052800,0.07851,0.04215895,0.04873266,2080.47570029,120.37735558,0.05786049
2017-09-22 08:00:00,0.0593315,1506067200,0.05933153,0.04787348,0.05425621,3103.81965168,154.87866834,0.04989937
2017-09-22 12:00:00,0.05288555,1506081600,0.05899854,0.0474453,0.05654232,1418.97087502,74.83409662,0.05273828
2017-09-22 16:00:00,0.06589997,1506096000,0.06999999,0.05341439,0.05358555,3752.13148727,234.50385356,0.06249883
2017-09-22 20:00:00,0.05830063,1506110400,0.06843743,0.05830063,0.06589994,3046.51468923,190.34190083,0.06247857
